runs_so_far,wickets_fallen,balls_bowled,balls_remaining,overs_completed,current_run_rate,required_run_rate,runs_to_target,target,striker_runs,striker_balls,striker_strike_rate,striker_fours,striker_sixes,bowler_economy,bowler_wickets,bowler_dots,innings_number,over_limit,final_score,match_id,batting_team_id
100,1,51,69,8,11.76,4.7,54,154,88,46,191.3,13,1,14.0,0,4,2,20,155,7,5
102,1,52,68,8,11.77,4.59,52,154,88,46,191.3,13,1,14.0,0,4,2,20,155,7,5
106,1,53,67,8,12.0,4.3,48,154,88,46,191.3,13,1,14.0,0,4,2,20,155,7,5
110,1,54,66,9,12.22,4.0,44,154,29,11,263.64,2,2,14.5,0,2,2,20,155,7,5
115,1,55,65,9,12.55,3.6,39,154,29,11,263.64,2,2,14.5,0,2,2,20,155,7,5
115,1,56,64,9,12.32,3.66,39,154,29,11,263.64,2,2,14.5,0,2,2,20,155,7,5
118,1,57,63,9,12.42,3.43,36,154,88,46,191.3,13,1,14.5,0,2,2,20,155,7,5
118,1,58,62,9,12.21,3.48,36,154,88,46,191.3,13,1,14.5,0,2,2,20,155,7,5
122,1,59,61,9,12.41,3.15,32,154,88,46,191.3,13,1,14.5,0,2,2,20,155,7,5
123,1,60,60,10,12.3,3.1,31,154,88,46,191.3,13,1,14.0,0,4,2,20,155,7,5
123,1,61,59,10,12.1,3.15,31,154,88,46,191.3,13,1,14.0,0,4,2,20,155,7,5
125,1,62,58,10,12.1,3.0,29,154,88,46,191.3,13,1,14.0,0,4,2,20,155,7,5
129,1,63,57,10,12.29,2.63,25,154,88,46,191.3,13,1,14.0,0,4,2,20,155,7,5
133,1,64,56,10,12.47,2.25,21,154,88,46,191.3,13,1,14.0,0,4,2,20,155,7,5
139,1,65,55,10,12.83,1.64,15,154,88,46,191.3,13,1,14.0,0,4,2,20,155,7,5
140,1,66,54,11,12.73,1.56,14,154,88,46,191.3,13,1,11.0,0,1,2,20,155,7,5
142,1,67,53,11,12.72,1.36,12,154,88,46,191.3,13,1,11.0,0,1,2,20,155,7,5
143,1,68,52,11,12.62,1.27,11,154,29,11,263.64,2,2,11.0,0,1,2,20,155,7,5
149,1,69,51,11,12.96,0.59,5,154,29,11,263.64,2,2,11.0,0,1,2,20,155,7,5
150,1,70,50,11,12.86,0.48,4,154,88,46,191.3,13,1,11.0,0,1,2,20,155,7,5
151,1,71,49,11,12.76,0.37,3,154,29,11,263.64,2,2,11.0,0,1,2,20,155,7,5
151,1,72,48,12,12.58,0.38,3,154,88,46,191.3,13,1,9.23,0,3,2,20,155,7,5
151,1,73,47,12,12.41,0.38,3,154,88,46,191.3,13,1,9.23,0,3,2,20,155,7,5
151,1,74,46,12,12.24,0.39,3,154,88,46,191.3,13,1,9.23,0,3,2,20,155,7,5
12,0,6,114,1,12.0,0.0,0,0,17,15,113.33,1,0,8.5,0,4,1,20,186,8,2
12,0,7,113,1,10.29,0.0,0,0,17,15,113.33,1,0,8.5,0,4,1,20,186,8,2
14,0,8,112,1,10.5,0.0,0,0,17,15,113.33,1,0,8.5,0,4,1,20,186,8,2
15,0,9,111,1,10.0,0.0,0,0,3,4,75.0,0,0,8.5,0,4,1,20,186,8,2
16,0,10,110,1,9.6,0.0,0,0,17,15,113.33,1,0,8.5,0,4,1,20,186,8,2
17,0,11,109,1,9.27,0.0,0,0,3,4,75.0,0,0,8.5,0,4,1,20,186,8,2
17,0,12,108,2,8.5,0.0,0,0,17,15,113.33,1,0,11.25,2,5,1,20,186,8,2
17,0,13,107,2,7.85,0.0,0,0,17,15,113.33,1,0,11.25,2,5,1,20,186,8,2
18,0,14,106,2,7.71,0.0,0,0,3,4,75.0,0,0,11.25,2,5,1,20,186,8,2
19,0,15,105,2,7.6,0.0,0,0,17,15,113.33,1,0,11.25,2,5,1,20,186,8,2
19,0,16,104,2,7.12,0.0,0,0,17,15,113.33,1,0,11.25,2,5,1,20,186,8,2
19,0,17,103,2,6.71,0.0,0,0,17,15,113.33,1,0,11.25,2,5,1,20,186,8,2
21,1,18,102,3,7.0,0.0,0,0,3,4,75.0,0,0,11.67,2,6,1,20,186,8,2
22,2,19,101,3,6.95,0.0,0,0,44,26,169.23,3,2,11.67,2,6,1,20,186,8,2
23,2,20,100,3,6.9,0.0,0,0,35,19,184.21,5,2,11.67,2,6,1,20,186,8,2
23,2,21,99,3,6.57,0.0,0,0,35,19,184.21,5,2,11.67,2,6,1,20,186,8,2
24,2,21,99,3,6.86,0.0,0,0,35,19,184.21,5,2,11.67,2,6,1,20,186,8,2
28,2,22,98,3,7.64,0.0,0,0,35,19,184.21,5,2,11.67,2,6,1,20,186,8,2
29,2,23,97,3,7.57,0.0,0,0,44,26,169.23,3,2,11.67,2,6,1,20,186,8,2
32,2,24,96,4,8.0,0.0,0,0,44,26,169.23,3,2,9.75,3,11,1,20,186,8,2
32,2,25,95,4,7.68,0.0,0,0,44,26,169.23,3,2,9.75,3,11,1,20,186,8,2
32,2,26,94,4,7.38,0.0,0,0,44,26,169.23,3,2,9.75,3,11,1,20,186,8,2
34,2,27,93,4,7.56,0.0,0,0,44,26,169.23,3,2,9.75,3,11,1,20,186,8,2
34,2,28,92,4,7.29,0.0,0,0,44,26,169.23,3,2,9.75,3,11,1,20,186,8,2
34,2,29,91,4,7.03,0.0,0,0,44,26,169.23,3,2,9.75,3,11,1,20,186,8,2
35,2,30,90,5,7.0,0.0,0,0,44,26,169.23,3,2,11.25,2,5,1,20,186,8,2
37,2,31,89,5,7.16,0.0,0,0,44,26,169.23,3,2,11.25,2,5,1,20,186,8,2
43,2,32,88,5,8.06,0.0,0,0,44,26,169.23,3,2,11.25,2,5,1,20,186,8,2
47,2,33,87,5,8.55,0.0,0,0,44,26,169.23,3,2,11.25,2,5,1,20,186,8,2
47,2,34,86,5,8.29,0.0,0,0,44,26,169.23,3,2,11.25,2,5,1,20,186,8,2
51,2,35,85,5,8.74,0.0,0,0,44,26,169.23,3,2,11.25,2,5,1,20,186,8,2
52,2,36,84,6,8.67,0.0,0,0,44,26,169.23,3,2,11.67,2,6,1,20,186,8,2
52,2,37,83,6,8.43,0.0,0,0,44,26,169.23,3,2,11.67,2,6,1,20,186,8,2
56,2,38,82,6,8.84,0.0,0,0,44,26,169.23,3,2,11.67,2,6,1,20,186,8,2
56,2,39,81,6,8.62,0.0,0,0,44,26,169.23,3,2,11.67,2,6,1,20,186,8,2
56,2,40,80,6,8.4,0.0,0,0,44,26,169.23,3,2,11.67,2,6,1,20,186,8,2
62,2,41,79,6,9.07,0.0,0,0,44,26,169.23,3,2,11.67,2,6,1,20,186,8,2
62,2,42,78,7,8.86,0.0,0,0,35,19,184.21,5,2,15.5,1,5,1,20,186,8,2
66,2,43,77,7,9.21,0.0,0,0,35,19,184.21,5,2,15.5,1,5,1,20,186,8,2
72,2,44,76,7,9.82,0.0,0,0,35,19,184.21,5,2,15.5,1,5,1,20,186,8,2
76,2,45,75,7,10.13,0.0,0,0,35,19,184.21,5,2,15.5,1,5,1,20,186,8,2
76,2,46,74,7,9.91,0.0,0,0,35,19,184.21,5,2,15.5,1,5,1,20,186,8,2
78,2,47,73,7,9.96,0.0,0,0,35,19,184.21,5,2,15.5,1,5,1,20,186,8,2
78,2,48,72,8,9.75,0.0,0,0,44,26,169.23,3,2,9.75,3,11,1,20,186,8,2
81,2,49,71,8,9.92,0.0,0,0,35,19,184.21,5,2,9.75,3,11,1,20,186,8,2
81,2,50,70,8,9.72,0.0,0,0,35,19,184.21,5,2,9.75,3,11,1,20,186,8,2
81,2,51,69,8,9.53,0.0,0,0,35,19,184.21,5,2,9.75,3,11,1,20,186,8,2
85,2,52,68,8,9.81,0.0,0,0,35,19,184.21,5,2,9.75,3,11,1,20,186,8,2
85,2,53,67,8,9.62,0.0,0,0,35,19,184.21,5,2,9.75,3,11,1,20,186,8,2
85,2,54,66,9,9.44,0.0,0,0,44,26,169.23,3,2,15.5,1,5,1,20,186,8,2
88,2,55,65,9,9.6,0.0,0,0,35,19,184.21,5,2,15.5,1,5,1,20,186,8,2
88,2,56,64,9,9.43,0.0,0,0,35,19,184.21,5,2,15.5,1,5,1,20,186,8,2
92,2,57,63,9,9.68,0.0,0,0,35,19,184.21,5,2,15.5,1,5,1,20,186,8,2
93,2,58,62,9,9.62,0.0,0,0,35,19,184.21,5,2,15.5,1,5,1,20,186,8,2
93,2,59,61,9,9.46,0.0,0,0,35,19,184.21,5,2,15.5,1,5,1,20,186,8,2
100,2,59,61,9,10.17,0.0,0,0,35,19,184.21,5,2,15.5,1,5,1,20,186,8,2
100,3,60,60,10,10.0,0.0,0,0,44,26,169.23,3,2,11.25,2,5,1,20,186,8,2
101,3,61,59,10,9.93,0.0,0,0,10,4,250.0,2,0,11.25,2,5,1,20,186,8,2
105,3,62,58,10,10.16,0.0,0,0,10,4,250.0,2,0,11.25,2,5,1,20,186,8,2
106,3,63,57,10,10.1,0.0,0,0,44,26,169.23,3,2,11.25,2,5,1,20,186,8,2
107,3,64,56,10,10.03,0.0,0,0,10,4,250.0,2,0,11.25,2,5,1,20,186,8,2
108,3,64,56,10,10.12,0.0,0,0,10,4,250.0,2,0,11.25,2,5,1,20,186,8,2
112,3,65,55,10,10.34,0.0,0,0,10,4,250.0,2,0,11.25,2,5,1,20,186,8,2
113,4,66,54,11,10.27,0.0,0,0,44,26,169.23,3,2,9.5,2,3,1,20,186,8,2
114,4,67,53,11,10.21,0.0,0,0,15,12,125.0,1,0,9.5,2,3,1,20,186,8,2
117,4,68,52,11,10.32,0.0,0,0,44,26,169.23,3,2,9.5,2,3,1,20,186,8,2
118,5,69,51,11,10.26,0.0,0,0,4,2,200.0,1,0,9.5,2,3,1,20,186,8,2
118,5,70,50,11,10.11,0.0,0,0,4,2,200.0,1,0,9.5,2,3,1,20,186,8,2
122,6,71,49,11,10.31,0.0,0,0,14,5,280.0,0,2,9.5,2,3,1,20,186,8,2
123,6,72,48,12,10.25,0.0,0,0,15,12,125.0,1,0,11.25,2,5,1,20,186,8,2
123,6,73,47,12,10.11,0.0,0,0,15,12,125.0,1,0,11.25,2,5,1,20,186,8,2
125,6,74,46,12,10.14,0.0,0,0,15,12,125.0,1,0,11.25,2,5,1,20,186,8,2
126,6,75,45,12,10.08,0.0,0,0,14,5,280.0,0,2,11.25,2,5,1,20,186,8,2
132,6,76,44,12,10.42,0.0,0,0,14,5,280.0,0,2,11.25,2,5,1,20,186,8,2
133,6,77,43,12,10.36,0.0,0,0,15,12,125.0,1,0,11.25,2,5,1,20,186,8,2
134,6,78,42,13,10.31,0.0,0,0,15,12,125.0,1,0,11.67,2,6,1,20,186,8,2
135,6,79,41,13,10.25,0.0,0,0,14,5,280.0,0,2,11.67,2,6,1,20,186,8,2
141,6,80,40,13,10.57,0.0,0,0,14,5,280.0,0,2,11.67,2,6,1,20,186,8,2
142,7,81,39,13,10.52,0.0,0,0,27,11,245.45,2,2,11.67,2,6,1,20,186,8,2
144,7,82,38,13,10.54,0.0,0,0,15,12,125.0,1,0,11.67,2,6,1,20,186,8,2
144,7,83,37,13,10.41,0.0,0,0,15,12,125.0,1,0,11.67,2,6,1,20,186,8,2
148,7,84,36,14,10.57,0.0,0,0,27,11,245.45,2,2,9.5,2,3,1,20,186,8,2
149,7,85,35,14,10.52,0.0,0,0,15,12,125.0,1,0,9.5,2,3,1,20,186,8,2
149,7,86,34,14,10.4,0.0,0,0,15,12,125.0,1,0,9.5,2,3,1,20,186,8,2
149,7,87,33,14,10.28,0.0,0,0,15,12,125.0,1,0,9.5,2,3,1,20,186,8,2
150,7,88,32,14,10.23,0.0,0,0,27,11,245.45,2,2,9.5,2,3,1,20,186,8,2
156,7,89,31,14,10.52,0.0,0,0,27,11,245.45,2,2,9.5,2,3,1,20,186,8,2
157,7,90,30,15,10.47,0.0,0,0,27,11,245.45,2,2,8.5,0,4,1,20,186,8,2
157,7,91,29,15,10.35,0.0,0,0,27,11,245.45,2,2,8.5,0,4,1,20,186,8,2
159,7,92,28,15,10.37,0.0,0,0,27,11,245.45,2,2,8.5,0,4,1,20,186,8,2
163,7,93,27,15,10.52,0.0,0,0,27,11,245.45,2,2,8.5,0,4,1,20,186,8,2
163,7,94,26,15,10.4,0.0,0,0,27,11,245.45,2,2,8.5,0,4,1,20,186,8,2
165,7,95,25,15,10.42,0.0,0,0,27,11,245.45,2,2,8.5,0,4,1,20,186,8,2
169,7,96,24,16,10.56,0.0,0,0,15,12,125.0,1,0,9.75,3,11,1,20,186,8,2
171,8,97,23,16,10.58,0.0,0,0,7,2,350.0,0,1,9.75,3,11,1,20,186,8,2
177,8,98,22,16,10.84,0.0,0,0,7,2,350.0,0,1,9.75,3,11,1,20,186,8,2
178,8,99,21,16,10.79,0.0,0,0,27,11,245.45,2,2,9.75,3,11,1,20,186,8,2
184,9,100,20,16,11.04,0.0,0,0,2,2,100.0,0,0,9.75,3,11,1,20,186,8,2
184,9,101,19,16,10.93,0.0,0,0,2,2,100.0,0,0,9.75,3,11,1,20,186,8,2
13,0,6,114,1,13.0,9.16,174,187,18,13,138.46,1,0,8.33,1,7,2,20,174,8,4
13,0,7,113,1,11.14,9.24,174,187,18,13,138.46,1,0,8.33,1,7,2,20,174,8,4
13,0,8,112,1,9.75,9.32,174,187,18,13,138.46,1,0,8.33,1,7,2,20,174,8,4
14,0,9,111,1,9.33,9.35,173,187,59,42,140.48,5,0,8.33,1,7,2,20,174,8,4
16,0,10,110,1,9.6,9.33,171,187,59,42,140.48,5,0,8.33,1,7,2,20,174,8,4
18,0,11,109,1,9.82,9.3,169,187,59,42,140.48,5,0,8.33,1,7,2,20,174,8,4
22,0,12,108,2,11.0,9.17,165,187,18,13,138.46,1,0,9.0,0,7,2,20,174,8,4
22,0,13,107,2,10.15,9.25,165,187,18,13,138.46,1,0,9.0,0,7,2,20,174,8,4
26,0,14,106,2,11.14,9.11,161,187,18,13,138.46,1,0,9.0,0,7,2,20,174,8,4
27,0,14,106,2,11.57,9.06,160,187,18,13,138.46,1,0,9.0,0,7,2,20,174,8,4
27,0,15,105,2,10.8,9.14,160,187,18,13,138.46,1,0,9.0,0,7,2,20,174,8,4
28,0,16,104,2,10.5,9.17,159,187,59,42,140.48,5,0,9.0,0,7,2,20,174,8,4
29,0,17,103,2,10.24,9.2,158,187,18,13,138.46,1,0,9.0,0,7,2,20,174,8,4
31,0,18,102,3,10.33,9.18,156,187,59,42,140.48,5,0,11.0,1,6,2,20,174,8,4
31,0,19,101,3,9.79,9.27,156,187,59,42,140.48,5,0,11.0,1,6,2,20,174,8,4
32,0,20,100,3,9.6,9.3,155,187,18,13,138.46,1,0,11.0,1,6,2,20,174,8,4
34,0,21,99,3,9.71,9.27,153,187,18,13,138.46,1,0,11.0,1,6,2,20,174,8,4
36,1,22,98,3,9.82,9.24,151,187,61,30,203.33,7,3,11.0,1,6,2,20,174,8,4
40,1,23,97,3,10.43,9.09,147,187,61,30,203.33,7,3,11.0,1,6,2,20,174,8,4
44,1,24,96,4,11.0,8.94,143,187,59,42,140.48,5,0,8.5,1,9,2,20,174,8,4
45,1,25,95,4,10.8,8.97,142,187,61,30,203.33,7,3,8.5,1,9,2,20,174,8,4
51,1,26,94,4,11.77,8.68,136,187,61,30,203.33,7,3,8.5,1,9,2,20,174,8,4
52,1,27,93,4,11.56,8.71,135,187,59,42,140.48,5,0,8.5,1,9,2,20,174,8,4
53,1,28,92,4,11.36,8.74,134,187,61,30,203.33,7,3,8.5,1,9,2,20,174,8,4
59,1,29,91,4,12.21,8.44,128,187,61,30,203.33,7,3,8.5,1,9,2,20,174,8,4
63,1,30,90,5,12.6,8.27,124,187,59,42,140.48,5,0,9.0,0,7,2,20,174,8,4
63,1,31,89,5,12.19,8.36,124,187,59,42,140.48,5,0,9.0,0,7,2,20,174,8,4
66,1,32,88,5,12.38,8.25,121,187,61,30,203.33,7,3,9.0,0,7,2,20,174,8,4
72,1,33,87,5,13.09,7.93,115,187,61,30,203.33,7,3,9.0,0,7,2,20,174,8,4
73,1,34,86,5,12.88,7.95,114,187,59,42,140.48,5,0,9.0,0,7,2,20,174,8,4
73,1,35,85,5,12.51,8.05,114,187,59,42,140.48,5,0,9.0,0,7,2,20,174,8,4
73,1,36,84,6,12.17,8.14,114,187,61,30,203.33,7,3,14.0,0,5,2,20,174,8,4
76,1,37,83,6,12.32,8.02,111,187,59,42,140.48,5,0,14.0,0,5,2,20,174,8,4
79,1,38,82,6,12.47,7.9,108,187,61,30,203.33,7,3,14.0,0,5,2,20,174,8,4
79,1,39,81,6,12.15,8.0,108,187,61,30,203.33,7,3,14.0,0,5,2,20,174,8,4
81,1,40,80,6,12.15,7.95,106,187,61,30,203.33,7,3,14.0,0,5,2,20,174,8,4
85,1,41,79,6,12.44,7.75,102,187,61,30,203.33,7,3,14.0,0,5,2,20,174,8,4
90,1,41,79,6,13.17,7.37,97,187,61,30,203.33,7,3,14.0,0,5,2,20,174,8,4
91,1,42,78,7,13.0,7.38,96,187,61,30,203.33,7,3,8.5,1,9,2,20,174,8,4
91,1,43,77,7,12.7,7.48,96,187,61,30,203.33,7,3,8.5,1,9,2,20,174,8,4
91,1,44,76,7,12.41,7.58,96,187,61,30,203.33,7,3,8.5,1,9,2,20,174,8,4
91,1,45,75,7,12.13,7.68,96,187,61,30,203.33,7,3,8.5,1,9,2,20,174,8,4
91,1,46,74,7,11.87,7.78,96,187,61,30,203.33,7,3,8.5,1,9,2,20,174,8,4
94,1,46,74,7,12.26,7.54,93,187,61,30,203.33,7,3,8.5,1,9,2,20,174,8,4
95,1,47,73,7,12.13,7.56,92,187,59,42,140.48,5,0,8.5,1,9,2,20,174,8,4
96,1,48,72,8,12.0,7.58,91,187,59,42,140.48,5,0,8.33,1,7,2,20,174,8,4
97,1,49,71,8,11.88,7.61,90,187,61,30,203.33,7,3,8.33,1,7,2,20,174,8,4
101,1,50,70,8,12.12,7.37,86,187,61,30,203.33,7,3,8.33,1,7,2,20,174,8,4
101,1,51,69,8,11.88,7.48,86,187,61,30,203.33,7,3,8.33,1,7,2,20,174,8,4
102,1,52,68,8,11.77,7.5,85,187,59,42,140.48,5,0,8.33,1,7,2,20,174,8,4
103,1,53,67,8,11.66,7.52,84,187,61,30,203.33,7,3,8.33,1,7,2,20,174,8,4
105,1,53,67,8,11.89,7.34,82,187,59,42,140.48,5,0,8.33,1,7,2,20,174,8,4
105,1,54,66,9,11.67,7.45,82,187,61,30,203.33,7,3,11.0,1,6,2,20,174,8,4
105,1,55,65,9,11.45,7.57,82,187,61,30,203.33,7,3,11.0,1,6,2,20,174,8,4
105,1,56,64,9,11.25,7.69,82,187,61,30,203.33,7,3,11.0,1,6,2,20,174,8,4
105,1,57,63,9,11.05,7.81,82,187,61,30,203.33,7,3,11.0,1,6,2,20,174,8,4
109,1,58,62,9,11.28,7.55,78,187,61,30,203.33,7,3,11.0,1,6,2,20,174,8,4
109,1,59,61,9,11.08,7.67,78,187,61,30,203.33,7,3,11.0,1,6,2,20,174,8,4
110,1,60,60,10,11.0,7.7,77,187,61,30,203.33,7,3,2.0,2,4,2,20,174,8,4
110,1,61,59,10,10.82,7.83,77,187,61,30,203.33,7,3,2.0,2,4,2,20,174,8,4
110,1,62,58,10,10.65,7.97,77,187,61,30,203.33,7,3,2.0,2,4,2,20,174,8,4
111,2,63,57,10,10.57,8.0,76,187,1,1,100.0,0,0,2.0,2,4,2,20,174,8,4
112,3,64,56,10,10.5,8.04,75,187,13,10,130.0,0,1,2.0,2,4,2,20,174,8,4
112,3,65,55,10,10.34,8.18,75,187,13,10,130.0,0,1,2.0,2,4,2,20,174,8,4
112,3,66,54,11,10.18,8.33,75,187,59,42,140.48,5,0,9.0,0,7,2,20,174,8,4
115,3,67,53,11,10.3,8.15,72,187,59,42,140.48,5,0,9.0,0,7,2,20,174,8,4
115,3,68,52,11,10.15,8.31,72,187,59,42,140.48,5,0,9.0,0,7,2,20,174,8,4
116,3,69,51,11,10.09,8.35,71,187,13,10,130.0,0,1,9.0,0,7,2,20,174,8,4
119,3,70,50,11,10.2,8.16,68,187,59,42,140.48,5,0,9.0,0,7,2,20,174,8,4
119,3,71,49,11,10.06,8.33,68,187,59,42,140.48,5,0,9.0,0,7,2,20,174,8,4
120,3,72,48,12,10.0,8.38,67,187,59,42,140.48,5,0,11.0,1,6,2,20,174,8,4
122,3,73,47,12,10.03,8.3,65,187,59,42,140.48,5,0,11.0,1,6,2,20,174,8,4
124,3,74,46,12,10.05,8.22,63,187,59,42,140.48,5,0,11.0,1,6,2,20,174,8,4
125,3,75,45,12,10.0,8.27,62,187,13,10,130.0,0,1,11.0,1,6,2,20,174,8,4
126,3,76,44,12,9.95,8.32,61,187,59,42,140.48,5,0,11.0,1,6,2,20,174,8,4
129,3,77,43,12,10.05,8.09,58,187,13,10,130.0,0,1,11.0,1,6,2,20,174,8,4
130,3,78,42,13,10.0,8.14,57,187,13,10,130.0,0,1,14.0,0,5,2,20,174,8,4
136,3,79,41,13,10.33,7.46,51,187,13,10,130.0,0,1,14.0,0,5,2,20,174,8,4
137,3,80,40,13,10.28,7.5,50,187,59,42,140.48,5,0,14.0,0,5,2,20,174,8,4
137,3,81,39,13,10.15,7.69,50,187,59,42,140.48,5,0,14.0,0,5,2,20,174,8,4
137,3,82,38,13,10.02,7.89,50,187,59,42,140.48,5,0,14.0,0,5,2,20,174,8,4
137,3,83,37,13,9.9,8.11,50,187,59,42,140.48,5,0,14.0,0,5,2,20,174,8,4
141,3,84,36,14,10.07,7.67,46,187,13,10,130.0,0,1,8.5,1,9,2,20,174,8,4
142,3,85,35,14,10.02,7.71,45,187,13,10,130.0,0,1,8.5,1,9,2,20,174,8,4
142,3,86,34,14,9.91,7.94,45,187,13,10,130.0,0,1,8.5,1,9,2,20,174,8,4
143,4,87,33,14,9.86,8.0,44,187,9,9,100.0,0,1,8.5,1,9,2,20,174,8,4
144,4,88,32,14,9.82,8.06,43,187,59,42,140.48,5,0,8.5,1,9,2,20,174,8,4
148,4,89,31,14,9.98,7.55,39,187,59,42,140.48,5,0,8.5,1,9,2,20,174,8,4
148,4,90,30,15,9.87,7.8,39,187,9,9,100.0,0,1,11.0,1,6,2,20,174,8,4
154,4,91,29,15,10.15,6.83,33,187,9,9,100.0,0,1,11.0,1,6,2,20,174,8,4
155,4,92,28,15,10.11,6.86,32,187,59,42,140.48,5,0,11.0,1,6,2,20,174,8,4
157,4,93,27,15,10.13,6.67,30,187,59,42,140.48,5,0,11.0,1,6,2,20,174,8,4
157,4,94,26,15,10.02,6.92,30,187,59,42,140.48,5,0,11.0,1,6,2,20,174,8,4
161,4,95,25,15,10.17,6.24,26,187,59,42,140.48,5,0,11.0,1,6,2,20,174,8,4
164,4,96,24,16,10.25,5.75,23,187,59,42,140.48,5,0,8.5,1,9,2,20,174,8,4
165,4,97,23,16,10.21,5.74,22,187,9,9,100.0,0,1,8.5,1,9,2,20,174,8,4
165,4,98,22,16,10.1,6.0,22,187,9,9,100.0,0,1,8.5,1,9,2,20,174,8,4
166,4,99,21,16,10.06,6.0,21,187,59,42,140.48,5,0,8.5,1,9,2,20,174,8,4
167,4,100,20,16,10.02,6.0,20,187,9,9,100.0,0,1,8.5,1,9,2,20,174,8,4
167,4,101,19,16,9.92,6.32,20,187,9,9,100.0,0,1,8.5,1,9,2,20,174,8,4
167,4,102,18,17,9.82,6.67,20,187,59,42,140.48,5,0,8.33,1,7,2,20,174,8,4
167,5,103,17,17,9.73,7.06,20,187,7,3,233.33,0,0,8.33,1,7,2,20,174,8,4
169,5,104,16,17,9.75,6.75,18,187,7,3,233.33,0,0,8.33,1,7,2,20,174,8,4
171,5,105,15,17,9.77,6.4,16,187,7,3,233.33,0,0,8.33,1,7,2,20,174,8,4
174,5,106,14,17,9.85,5.57,13,187,9,9,100.0,0,1,8.33,1,7,2,20,174,8,4
174,5,107,13,17,9.76,6.0,13,187,9,9,100.0,0,1,8.33,1,7,2,20,174,8,4
12,0,6,114,1,12.0,0.0,0,0,25,13,192.31,3,0,16.0,1,1,1,20,131,9,1
12,0,7,113,1,10.29,0.0,0,0,25,13,192.31,3,0,16.0,1,1,1,20,131,9,1
14,0,8,112,1,10.5,0.0,0,0,25,13,192.31,3,0,16.0,1,1,1,20,131,9,1
18,0,9,111,1,12.0,0.0,0,0,25,13,192.31,3,0,16.0,1,1,1,20,131,9,1
19,0,10,110,1,11.4,0.0,0,0,47,31,151.61,2,3,16.0,1,1,1,20,131,9,1
20,0,10,110,1,12.0,0.0,0,0,47,31,151.61,2,3,16.0,1,1,1,20,131,9,1
22,0,11,109,1,12.0,0.0,0,0,47,31,151.61,2,3,16.0,1,1,1,20,131,9,1
24,0,12,108,2,12.0,0.0,0,0,25,13,192.31,3,0,8.25,0,11,1,20,131,9,1
25,0,13,107,2,11.54,0.0,0,0,47,31,151.61,2,3,8.25,0,11,1,20,131,9,1
31,0,14,106,2,13.29,0.0,0,0,47,31,151.61,2,3,8.25,0,11,1,20,131,9,1
31,0,15,105,2,12.4,0.0,0,0,47,31,151.61,2,3,8.25,0,11,1,20,131,9,1
31,0,16,104,2,11.62,0.0,0,0,47,31,151.61,2,3,8.25,0,11,1,20,131,9,1
34,0,17,103,2,12.0,0.0,0,0,25,13,192.31,3,0,8.25,0,11,1,20,131,9,1
35,0,18,102,3,11.67,0.0,0,0,25,13,192.31,3,0,16.0,1,1,1,20,131,9,1
39,0,19,101,3,12.32,0.0,0,0,25,13,192.31,3,0,16.0,1,1,1,20,131,9,1
40,0,20,100,3,12.0,0.0,0,0,47,31,151.61,2,3,16.0,1,1,1,20,131,9,1
46,0,21,99,3,13.14,0.0,0,0,47,31,151.61,2,3,16.0,1,1,1,20,131,9,1
47,0,22,98,3,12.82,0.0,0,0,25,13,192.31,3,0,16.0,1,1,1,20,131,9,1
50,0,22,98,3,13.64,0.0,0,0,25,13,192.31,3,0,16.0,1,1,1,20,131,9,1
54,0,23,97,3,14.09,0.0,0,0,25,13,192.31,3,0,16.0,1,1,1,20,131,9,1
55,1,24,96,4,13.75,0.0,0,0,47,31,151.61,2,3,9.67,0,6,1,20,131,9,1
56,1,25,95,4,13.44,0.0,0,0,51,25,204.0,4,2,9.67,0,6,1,20,131,9,1
57,1,26,94,4,13.15,0.0,0,0,47,31,151.61,2,3,9.67,0,6,1,20,131,9,1
59,1,27,93,4,13.11,0.0,0,0,51,25,204.0,4,2,9.67,0,6,1,20,131,9,1
65,1,28,92,4,13.93,0.0,0,0,51,25,204.0,4,2,9.67,0,6,1,20,131,9,1
71,1,29,91,4,14.69,0.0,0,0,51,25,204.0,4,2,9.67,0,6,1,20,131,9,1
71,1,30,90,5,14.2,0.0,0,0,47,31,151.61,2,3,8.5,1,4,1,20,131,9,1
72,1,31,89,5,13.94,0.0,0,0,51,25,204.0,4,2,8.5,1,4,1,20,131,9,1
76,1,32,88,5,14.25,0.0,0,0,51,25,204.0,4,2,8.5,1,4,1,20,131,9,1
78,1,33,87,5,14.18,0.0,0,0,51,25,204.0,4,2,8.5,1,4,1,20,131,9,1
78,1,34,86,5,13.76,0.0,0,0,51,25,204.0,4,2,8.5,1,4,1,20,131,9,1
80,1,34,86,5,14.12,0.0,0,0,47,31,151.61,2,3,8.5,1,4,1,20,131,9,1
80,1,35,85,5,13.71,0.0,0,0,47,31,151.61,2,3,8.5,1,4,1,20,131,9,1
80,1,36,84,6,13.33,0.0,0,0,51,25,204.0,4,2,9.67,0,6,1,20,131,9,1
81,1,37,83,6,13.14,0.0,0,0,47,31,151.61,2,3,9.67,0,6,1,20,131,9,1
83,1,38,82,6,13.11,0.0,0,0,47,31,151.61,2,3,9.67,0,6,1,20,131,9,1
84,1,38,82,6,13.26,0.0,0,0,47,31,151.61,2,3,9.67,0,6,1,20,131,9,1
